rank,name,surface_km2
45849,IDN,0.14605082657653093
45850,IDN,0.1460496367265135
45851,IDN,0.14603708161574322
45852,IDN,0.14603501615935566
45853,IDN,0.1460292741461992
45854,IDN,0.14601509055899084
45855,IDN,0.14601295241069792
45856,IDN,0.14601047263503075
45857,IDN,0.1460067352876663
45858,IDN,0.14600375072225927
45859,IDN,0.14597862134987116
45860,IDN,0.14596928296017647
45861,IDN,0.14596919201546907
45862,IDN,0.1459637699007392
45863,IDN,0.14594825490432978
45864,IDN,0.14594223514688015
45865,IDN,0.14593047370785475
45866,IDN,0.14591728157567976
45867,IDN,0.1459122686263919
45868,IDN,0.14590965547913312
45869,IDN,0.14590771558000146
45870,IDN,0.14589871439647673
45871,IDN,0.14588586626058814
45872,IDN,0.14587715044760705
45873,IDN,0.1458738777810335
45874,IDN,0.14586889509093762
45875,IDN,0.14586688827860356
45876,IDN,0.14586631040334702
45877,IDN,0.1458592323116064
45878,IDN,0.1458578300710879
45879,IDN,0.14584075993045698
45880,IDN,0.14583438505571522
45881,IDN,0.14582696929168698
45882,IDN,0.1458154723927304
45883,IDN,0.14581149685001374
45884,IDN,0.14580301291593908
45885,IDN,0.14577361855274065
45886,IDN,0.14576643828728794
45887,IDN,0.14576474622368812
45888,IDN,0.14575915352555366
45889,IDN,0.14575321949718892
45890,IDN,0.14574963662940266
45891,IDN,0.1457474971153736
45892,IDN,0.14574427404896914
45893,IDN,0.14572867107957602
45894,IDN,0.14572155081951618
45895,IDN,0.1457206796543598
45896,IDN,0.14570674269533154
45897,IDN,0.1457059075943455
45898,IDN,0.14569800611805914
45899,IDN,0.1456948588962555
45900,IDN,0.14569301513653993
45901,IDN,0.14569299001697938
45902,IDN,0.14568519161605833
45903,IDN,0.14568463116560876
45904,IDN,0.14568119827377796
45905,IDN,0.14568090287610888
45906,IDN,0.14566286393225192
45907,IDN,0.14566113908369838
45908,IDN,0.1456608094947338
45909,IDN,0.145656654702574
45910,IDN,0.14564322539997102
45911,IDN,0.14564097594618794
45912,IDN,0.14563999449685214
45913,IDN,0.14562246319079394
45914,IDN,0.14561993818219005
45915,IDN,0.1455995628042221
45916,IDN,0.1455959761581868
45917,IDN,0.145593938863039
45918,IDN,0.14559207024955748
45919,IDN,0.14558801943445204
45920,IDN,0.14558366995298866
45921,IDN,0.14557914775861053
45922,IDN,0.14557317934423686
45923,IDN,0.14557172178161146
45924,IDN,0.14556919676578045
45925,IDN,0.14556078661590813
45926,IDN,0.14555496314525604
45927,IDN,0.14552214177668096
45928,IDN,0.14551563674547896
45929,IDN,0.1455121357574463
45930,IDN,0.14550944556105136
45931,IDN,0.14549772051593288
45932,IDN,0.14549222660073638
45933,IDN,0.14549185677474735
45934,IDN,0.1454837366656512
45935,IDN,0.1454824102861881
45936,IDN,0.14542939276653527
45937,IDN,0.14541563206556438
45938,IDN,0.14540914960321782
45939,IDN,0.1454067432917282
45940,IDN,0.14539532942678032
45941,IDN,0.14538238134984302
45942,IDN,0.14537934728372096
45943,IDN,0.1453666997909546
45944,IDN,0.14536656279200313
45945,IDN,0.14536565632653234
45946,IDN,0.14536388493676486
45947,IDN,0.14536062349247933
45948,IDN,0.14536015603455898
45949,IDN,0.14534589156547187
45950,IDN,0.14534355384180694
45951,IDN,0.14533953119766713
45952,IDN,0.1453393529783487
45953,IDN,0.14531028457096778
45954,IDN,0.14530141333177685
45955,IDN,0.1453013964905739
45956,IDN,0.14528925934962927
45957,IDN,0.14526945348350795
45958,IDN,0.14526858548891544
45959,IDN,0.1452452330123782
45960,IDN,0.14522512330262366
45961,IDN,0.14521775420504807
45962,IDN,0.14521294482374192
45963,IDN,0.14519916136717795
45964,IDN,0.14519751586014032
45965,IDN,0.14518722455126792
45966,IDN,0.14517503226017953
45967,IDN,0.14517327053248882
45968,IDN,0.14516294056081772
45969,IDN,0.1451594301123731
45970,IDN,0.1451516450728625
45971,IDN,0.14513690508112312
45972,IDN,0.14513262852966785
45973,IDN,0.14511836956268548
45974,IDN,0.14511589656603335
45975,IDN,0.14510701491069794
45976,IDN,0.1451018315221667
45977,IDN,0.1451004828801155
45978,IDN,0.14509874840700626
45979,IDN,0.1450924308338165
45980,IDN,0.14508408449928462
45981,IDN,0.14507859776461124
45982,IDN,0.14507583348035813
45983,IDN,0.14506904762798548
45984,IDN,0.1450572879436016
45985,IDN,0.14505544962717593
45986,IDN,0.14505386193077266
45987,IDN,0.14505259487093985
45988,IDN,0.14505045872080324
45989,IDN,0.14503445245993138
45990,IDN,0.14502951822810153
45991,IDN,0.1450226930731535
45992,IDN,0.14501721330463885
45993,IDN,0.14500923966807128
45994,IDN,0.14500777050709726
45995,IDN,0.14500550660285352
45996,IDN,0.1450019944643015
45997,IDN,0.14499953849071265
45998,IDN,0.1449976900767088
45999,IDN,0.14499477157759666
46000,IDN,0.14498170629186927
46001,IDN,0.14496993003770708
46002,IDN,0.14495639611595867
46003,IDN,0.14493638594394925
46004,IDN,0.14493503094746918
46005,IDN,0.14492882840418814
46006,IDN,0.1449252515297532
46007,IDN,0.14492476770615578
46008,IDN,0.14492125804455575
46009,IDN,0.14491667982685566
46010,IDN,0.14490788814246655
46011,IDN,0.1449020824387893
46012,IDN,0.14489788346630333
46013,IDN,0.1448955073946435
46014,IDN,0.14487370424395798
46015,IDN,0.14486959565477073
46016,IDN,0.1448640774334371
46017,IDN,0.1448596388270855
46018,IDN,0.14485926106756924
46019,IDN,0.1448479790813625
46020,IDN,0.14484279186153412
46021,IDN,0.14480759955346584
46022,IDN,0.14480347140467167
46023,IDN,0.14477161227196456
46024,IDN,0.14476596189580854
46025,IDN,0.14476499357929826
46026,IDN,0.1447629494637251
46027,IDN,0.14476274012976886
46028,IDN,0.14474652328169346
46029,IDN,0.14474399442532654
46030,IDN,0.14473404268187284
46031,IDN,0.14471693139338493
46032,IDN,0.1447143536222726
46033,IDN,0.14471203050801154
46034,IDN,0.14470353025764227
46035,IDN,0.14470283115416765
46036,IDN,0.1447024055089727
46037,IDN,0.1447015151388645
46038,IDN,0.14467306990432738
46039,IDN,0.14466680809530616
46040,IDN,0.14466329951293766
46041,IDN,0.14465897890120746
46042,IDN,0.14465309596897102
46043,IDN,0.1446496746301651
46044,IDN,0.1446384340097308
46045,IDN,0.14463750190782546
46046,IDN,0.14462139665532112
46047,IDN,0.14462084077511075
46048,IDN,0.14461244776502252
46049,IDN,0.14458541582000256
46050,IDN,0.14457529926627874
46051,IDN,0.14456666802470386
46052,IDN,0.14456266530512274
46053,IDN,0.14456196239449084
46054,IDN,0.14456196239449084
46055,IDN,0.14454853296267986
46056,IDN,0.1445264079235281
46057,IDN,0.14451910691410302
46058,IDN,0.14451423615896702
46059,IDN,0.1445123351006806
46060,IDN,0.14450693440645931
46061,IDN,0.14450505194091795
46062,IDN,0.14450223934280873
46063,IDN,0.14448276241750269
46064,IDN,0.14447985930094126
46065,IDN,0.14447426806375382
46066,IDN,0.14446969559389353
46067,IDN,0.14446355044102668
46068,IDN,0.14446201140499115
46069,IDN,0.1444569224128723
46070,IDN,0.14445147979348896
46071,IDN,0.1444487372869104
46072,IDN,0.14442232950043676
46073,IDN,0.14441552510534925
46074,IDN,0.14440859280204776
46075,IDN,0.1444002641692683
46076,IDN,0.14439212332826853
46077,IDN,0.14438264960892494
46078,IDN,0.14436154932421444
46079,IDN,0.14435067981209607
46080,IDN,0.14433708645793794
46081,IDN,0.14433033955657482
46082,IDN,0.14432881592696906
46083,IDN,0.14430911025120316
46084,IDN,0.1443088417381011
46085,IDN,0.1443086957065463
46086,IDN,0.1443041200698465
46087,IDN,0.14427823768618706
46088,IDN,0.14427056535894794
46089,IDN,0.14426511442984266
46090,IDN,0.1442639716064334
46091,IDN,0.14426095543789866
46092,IDN,0.14425273344695566
46093,IDN,0.14424763169898838
46094,IDN,0.14424407180316745
46095,IDN,0.14423544364857674
46096,IDN,0.14423489513014254
46097,IDN,0.1442342501657009
46098,IDN,0.1442297952134758
46099,IDN,0.14422113670158385
46100,IDN,0.1442195197609812
46101,IDN,0.14421118794840573
46102,IDN,0.1442107191123292
46103,IDN,0.1442073457881808
46104,IDN,0.1442052025808096
46105,IDN,0.14419764280724526
46106,IDN,0.14419410070462524
46107,IDN,0.14419053305768967
46108,IDN,0.1441887674834728
46109,IDN,0.14418585482943058
46110,IDN,0.1441607037069872
46111,IDN,0.1441594445192814
46112,IDN,0.14415637448629734
46113,IDN,0.14414818927323814
46114,IDN,0.14413697190815208
46115,IDN,0.1441332640005201
46116,IDN,0.14412999876981228
46117,IDN,0.144127935847342
46118,IDN,0.1441246910585761
46119,IDN,0.1441213585588932
46120,IDN,0.14410465095075964
46121,IDN,0.14409618485578893
46122,IDN,0.1440904688783884
46123,IDN,0.14409026262968774
46124,IDN,0.14408499827802182
46125,IDN,0.14408265874133538
46126,IDN,0.14407554716183246
46127,IDN,0.1440617491979599
46128,IDN,0.14405158460897208
46129,IDN,0.1440317924092412
46130,IDN,0.1440039584656954
46131,IDN,0.14399612567211684
46132,IDN,0.14397830781039594
46133,IDN,0.1439638425515294
46134,IDN,0.14395930854415892
46135,IDN,0.14395127595221996
46136,IDN,0.14394495698928833
46137,IDN,0.14393647867530585
46138,IDN,0.14392844420181494
46139,IDN,0.1439280003632633
46140,IDN,0.1439130253609419
46141,IDN,0.14390691908347605
46142,IDN,0.14389957734656333
46143,IDN,0.14389348359131812
46144,IDN,0.14388024011850356
46145,IDN,0.14387920881558208
46146,IDN,0.14387856219690293
46147,IDN,0.14386523350520805
46148,IDN,0.14386281236004828
46149,IDN,0.143859140101552
46150,IDN,0.143852927134946
46151,IDN,0.1438497485322952
46152,IDN,0.1438476481591761
46153,IDN,0.1438396550064087
46154,IDN,0.1438095809172392
46155,IDN,0.14380755225831268
46156,IDN,0.14379465399086475
46157,IDN,0.14378503094682096
46158,IDN,0.14375450198566914
46159,IDN,0.1437516932134833
46160,IDN,0.14374299166107174
46161,IDN,0.14373815400714424
46162,IDN,0.14373750217480954
46163,IDN,0.1437235389793813
46164,IDN,0.1437234115926027
46165,IDN,0.14371958170408755
46166,IDN,0.14371791115796564
46167,IDN,0.1437167642347589
46168,IDN,0.14370758895039554
46169,IDN,0.14370405772975087
46170,IDN,0.14369465265531836
46171,IDN,0.14368958989477154
46172,IDN,0.14368846813547612
46173,IDN,0.14368588298773766
46174,IDN,0.14368285046350954
46175,IDN,0.14367051995159685
46176,IDN,0.14365424745082855
46177,IDN,0.14364008025471028
46178,IDN,0.14363346562698484
46179,IDN,0.14362280096036195
46180,IDN,0.14361763692127913
46181,IDN,0.14361755515190214
46182,IDN,0.14358961805397272
46183,IDN,0.14358125189256668
46184,IDN,0.14358064275458454
46185,IDN,0.14357681801992656
46186,IDN,0.14357455962202326
46187,IDN,0.14356088385260105
46188,IDN,0.14355510358726978
46189,IDN,0.14355179234218596
46190,IDN,0.1435465314914584
46191,IDN,0.14352410527151824
46192,IDN,0.14352383845046165
46193,IDN,0.1435146128667593
46194,IDN,0.14351211310654874
46195,IDN,0.1435032982149124
46196,IDN,0.1435021281210631
46197,IDN,0.14350198592209815
46198,IDN,0.14349427103294432
46199,IDN,0.14349357886636258
46200,IDN,0.14348582880496233
46201,IDN,0.1434823886927366
46202,IDN,0.14348178500142694
46203,IDN,0.1434767362981625
46204,IDN,0.14346530452686548
46205,IDN,0.14346171616911887
46206,IDN,0.14346145576435326
46207,IDN,0.14345309407567974
46208,IDN,0.14345167370867729
46209,IDN,0.1434411299185455
46210,IDN,0.14343504584294556
46211,IDN,0.14342484447854756
46212,IDN,0.1434050129127279
46213,IDN,0.14340009490033984
46214,IDN,0.1433997916430235
46215,IDN,0.14338216359375416
46216,IDN,0.143374638764441
46217,IDN,0.1433740399802327
46218,IDN,0.14337000484085086
46219,IDN,0.14336856009935214
46220,IDN,0.1433530805488825
46221,IDN,0.14335227198064324
46222,IDN,0.14334992194720356
46223,IDN,0.14334861556748302
46224,IDN,0.1433465240858048
46225,IDN,0.14334306589114665
46226,IDN,0.14332942560696602
46227,IDN,0.14332487643170355
46228,IDN,0.1433076409136653
46229,IDN,0.14330719602799416
46230,IDN,0.1433060936087966
46231,IDN,0.14330196779710053
46232,IDN,0.1432981010610014
46233,IDN,0.14329319711399074
46234,IDN,0.1432801661580801
46235,IDN,0.14326628574475644
46236,IDN,0.14326465243275466
46237,IDN,0.143257212870121
46238,IDN,0.14325142299258709
46239,IDN,0.14325108109115434
46240,IDN,0.14323883153790234
46241,IDN,0.1432333930191621
46242,IDN,0.14322779737044125
46243,IDN,0.14321702329525726
46244,IDN,0.1432149725113511
46245,IDN,0.1432089182882905
46246,IDN,0.14320808841228486
46247,IDN,0.1432070186357498
46248,IDN,0.1432068114813566
46249,IDN,0.1432040963897705
46250,IDN,0.1432031288833618
46251,IDN,0.1431953776562214
46252,IDN,0.1431913723202944
46253,IDN,0.1431910710658431
46254,IDN,0.1431908037827015
46255,IDN,0.14318812008865178
46256,IDN,0.1431637912697792
46257,IDN,0.14315486942225694
46258,IDN,0.1431511972268885
46259,IDN,0.14313543128108974
46260,IDN,0.14312323840844632
46261,IDN,0.1431174381351471
46262,IDN,0.14311735015413166
46263,IDN,0.1431095695717856
46264,IDN,0.1430962782653272
46265,IDN,0.14308444177925586
46266,IDN,0.14308301688763495
46267,IDN,0.14304966744923592
46268,IDN,0.14304264943036438
46269,IDN,0.14304088550528885
46270,IDN,0.14303926471209524
46271,IDN,0.14302812605542828
46272,IDN,0.14302620805788038
46273,IDN,0.14301346263995765
46274,IDN,0.14300340298049152
46275,IDN,0.14296160934366284
46276,IDN,0.142956224275589
46277,IDN,0.14295105350420625
46278,IDN,0.14293580802476405
46279,IDN,0.14291841315142065
46280,IDN,0.14291069982057808
46281,IDN,0.14290941420054434
46282,IDN,0.14290154695016144
46283,IDN,0.14288495442309976
46284,IDN,0.14286895622768253
46285,IDN,0.14286847111076115
46286,IDN,0.1428559298466444
46287,IDN,0.14284752715325355
46288,IDN,0.14284178257513044
46289,IDN,0.14283907299268245
46290,IDN,0.14283640730489602
46291,IDN,0.14282953661566972
46292,IDN,0.14282613087048382
46293,IDN,0.1428229718516171
46294,IDN,0.14282036051666736
46295,IDN,0.14281794757091998
46296,IDN,0.14281770713043213
46297,IDN,0.14277792546934634
46298,IDN,0.14277730581390854
46299,IDN,0.14277640709388256
46300,IDN,0.1427659158012867
46301,IDN,0.1427444346424341
46302,IDN,0.14273527013696358
46303,IDN,0.14272891156569126
46304,IDN,0.14271402828995994
46305,IDN,0.14271168124794958
46306,IDN,0.14270346592611075
46307,IDN,0.14270123018682002
46308,IDN,0.14269551294782756
46309,IDN,0.14268459229570624
46310,IDN,0.14268386281226575
46311,IDN,0.1426813504794836
46312,IDN,0.14266457908582686
46313,IDN,0.1426468138912916
46314,IDN,0.14260915022495388
46315,IDN,0.14259647098176553
46316,IDN,0.14258277583909035
46317,IDN,0.14258275836789608
46318,IDN,0.14258192402519285
46319,IDN,0.14257797997081278
46320,IDN,0.14255672673934694
46321,IDN,0.14252112587819965
46322,IDN,0.1425185967633426
46323,IDN,0.14251634508215635
46324,IDN,0.1425146907134354
46325,IDN,0.14250834700870513
46326,IDN,0.1424774412227571
46327,IDN,0.1424767314118296
46328,IDN,0.14246812285920324
46329,IDN,0.14246291509056092
46330,IDN,0.142461892632246
46331,IDN,0.14245724415889385
46332,IDN,0.14245723431438204
46333,IDN,0.14244818225604294
46334,IDN,0.1424395401548743
46335,IDN,0.14243497300344704
46336,IDN,0.14243283886557814
46337,IDN,0.14242824374231694
46338,IDN,0.14242611907243727
46339,IDN,0.14241663564642518
46340,IDN,0.14241277610850334
46341,IDN,0.14239475483584405
46342,IDN,0.1423912329773663
46343,IDN,0.14238701953701674
46344,IDN,0.14238463082318567
46345,IDN,0.1423842070362568
46346,IDN,0.14236266877034304
46347,IDN,0.1423489280187413
46348,IDN,0.14234345147570968
46349,IDN,0.14234291412174702
46350,IDN,0.1423404770427346
46351,IDN,0.14233394276276976
46352,IDN,0.14233180118830502
46353,IDN,0.14232730939014254
46354,IDN,0.14231909492582082
46355,IDN,0.14231763599184155
46356,IDN,0.14230529240864145
46357,IDN,0.14230143136006593
46358,IDN,0.14229619059123094
46359,IDN,0.14229334001892804
46360,IDN,0.1422914415715933
46361,IDN,0.14228842839527128
46362,IDN,0.1422788652824834
46363,IDN,0.1422741497466266
46364,IDN,0.1422735477566719
46365,IDN,0.14226152259235456
46366,IDN,0.14224618504796646
46367,IDN,0.1422432964400053
46368,IDN,0.14223517780406586
46369,IDN,0.14222976929621398
46370,IDN,0.14221718839708528
46371,IDN,0.14220182117452565
46372,IDN,0.1421953265128685
46373,IDN,0.1421885786678791
46374,IDN,0.14218242153930666
46375,IDN,0.14217748276519776
46376,IDN,0.1421754929320812
46377,IDN,0.14217424918304386
46378,IDN,0.142173187498793
46379,IDN,0.14215716861368716
46380,IDN,0.14215165157693624
46381,IDN,0.1421490527305603
46382,IDN,0.14212353253293036
46383,IDN,0.14211978344266862
46384,IDN,0.14211068372994287
46385,IDN,0.14210899020791054
46386,IDN,0.1420868152834475
46387,IDN,0.14208668476828187
46388,IDN,0.14208075707799195
46389,IDN,0.14207725951504707
46390,IDN,0.142050865844965
46391,IDN,0.14204179132795333
46392,IDN,0.14203885280656814
46393,IDN,0.1420337040040493
46394,IDN,0.14201857065200804
46395,IDN,0.14201710592086614
46396,IDN,0.14201573295474051
46397,IDN,0.14201369550724793
46398,IDN,0.14201355038449168
46399,IDN,0.14200536582155526
46400,IDN,0.14200472562023994
46401,IDN,0.14200271922311186
46402,IDN,0.14198849108565598
46403,IDN,0.14198261306381224
46404,IDN,0.14198060199832915
46405,IDN,0.14197779998369514
46406,IDN,0.14197589605021474
46407,IDN,0.14197067414382097
46408,IDN,0.14196913206088546
46409,IDN,0.14196852139687538
46410,IDN,0.14196021394521746
46411,IDN,0.1419437674000859
46412,IDN,0.14194114750881492
46413,IDN,0.1419378051034808
46414,IDN,0.14191941507077216
46415,IDN,0.14191927748481556
46416,IDN,0.14190818115474282
46417,IDN,0.14190157403256
46418,IDN,0.14188685593549907
46419,IDN,0.1418789312634468
46420,IDN,0.14187400251311064
46421,IDN,0.14186971092146636
46422,IDN,0.14186511159902845
46423,IDN,0.14186332367663085
46424,IDN,0.1418533671940267
46425,IDN,0.14184517639136313
46426,IDN,0.14184315788304805
46427,IDN,0.14183722722625733
46428,IDN,0.14183709341025352
46429,IDN,0.14182543145757914
46430,IDN,0.1418250101828575
46431,IDN,0.14179823982977866
46432,IDN,0.14177313067483902
46433,IDN,0.14177040822803974
46434,IDN,0.1417692809183849
46435,IDN,0.1417659379504919
46436,IDN,0.1417597083530426
46437,IDN,0.1417580698815286
46438,IDN,0.14175303103220466
46439,IDN,0.14174571379272266
46440,IDN,0.14173762455773353
46441,IDN,0.14173661011254787
46442,IDN,0.14172879569978267
46443,IDN,0.1417265087854862
46444,IDN,0.1417233338549137
46445,IDN,0.14171833438175915
46446,IDN,0.14171561436581612
46447,IDN,0.14170461216002705
46448,IDN,0.14170366226911546
46449,IDN,0.14169430182135104
46450,IDN,0.141692565346241
46451,IDN,0.14168753324723246
46452,IDN,0.14168585587394236
46453,IDN,0.14168509094852208
46454,IDN,0.14167746007881313
46455,IDN,0.14167259421500192
46456,IDN,0.14166886234092713
46457,IDN,0.14166103051581974
46458,IDN,0.14165692365694044
46459,IDN,0.1416439976347834
46460,IDN,0.14164097615090013
46461,IDN,0.14163234020221233
46462,IDN,0.14162534609472752
46463,IDN,0.14161926063871386
46464,IDN,0.1416058505537361
46465,IDN,0.1416036720997244
46466,IDN,0.14159455891561507
46467,IDN,0.14159348210811615
46468,IDN,0.14159213636350632
46469,IDN,0.14158087417912482
46470,IDN,0.14158015561704335
46471,IDN,0.14157826143749058
46472,IDN,0.14156473296076058
46473,IDN,0.1415635284544304
46474,IDN,0.14155956221371888
46475,IDN,0.14155423307967185
46476,IDN,0.14155387514457107
46477,IDN,0.1415493664700985
46478,IDN,0.14154780595827102
46479,IDN,0.14154469814288614
46480,IDN,0.14153834503843424
46481,IDN,0.1415363480195552
46482,IDN,0.1415321533679962
46483,IDN,0.14151975393490493
46484,IDN,0.14150525396561622
46485,IDN,0.14150134037539366
46486,IDN,0.14150036685889958
46487,IDN,0.1414983885891158
46488,IDN,0.14148931523874403
46489,IDN,0.14147676871421933
46490,IDN,0.14147515191817284
46491,IDN,0.14146834944547712
46492,IDN,0.14146407212182582
46493,IDN,0.14146153505995868
46494,IDN,0.14145081644296645
46495,IDN,0.14144343961513042
46496,IDN,0.14144186400415
46497,IDN,0.14143368274348975
46498,IDN,0.14143303619909287
46499,IDN,0.14142215394830704
46500,IDN,0.14141605889320372
46501,IDN,0.1414010070735514
46502,IDN,0.1413964280267954
46503,IDN,0.1413936176740527
46504,IDN,0.14138549050235746
46505,IDN,0.1413772926287651
46506,IDN,0.14137438553956033
46507,IDN,0.14135470036019754
46508,IDN,0.14134330317500232
46509,IDN,0.14134220416817067
46510,IDN,0.14134199858194588
46511,IDN,0.14131917766426502
46512,IDN,0.1413186766346097
46513,IDN,0.14130691059160233
46514,IDN,0.14130640862601995
46515,IDN,0.1413009889184013
46516,IDN,0.14129545547951758
46517,IDN,0.14128389860582352
46518,IDN,0.14128301446521285
46519,IDN,0.1412825405602455
46520,IDN,0.14127660936397313
46521,IDN,0.14127275348260254
46522,IDN,0.14126590179976076
46523,IDN,0.1412626821682453
46524,IDN,0.14125695507884026
46525,IDN,0.14123916364544628
46526,IDN,0.1412242790937484
46527,IDN,0.14121374287307262
46528,IDN,0.14121228672230246
46529,IDN,0.14120408485108613
46530,IDN,0.14120329012356694
46531,IDN,0.14119729253423213
46532,IDN,0.14119409784886242
46533,IDN,0.14118904026830195
46534,IDN,0.14118889442896096
46535,IDN,0.14117703745521604
46536,IDN,0.1411740452815294
46537,IDN,0.14115515566624698
46538,IDN,0.14115072926688196
46539,IDN,0.1411488811407685
46540,IDN,0.1411478040703833
46541,IDN,0.1411353314630091
46542,IDN,0.14111205132585014
46543,IDN,0.1411084053748995
46544,IDN,0.141105542486161
46545,IDN,0.1411015484729409
46546,IDN,0.14108445138514042
46547,IDN,0.14107407006455958
46548,IDN,0.1410627927098274
46549,IDN,0.1410612595374584
46550,IDN,0.1410569724508524
46551,IDN,0.1410546768786311
46552,IDN,0.14105231903803347
46553,IDN,0.14104430630245804
46554,IDN,0.14104324653315545
46555,IDN,0.14103129959070682
46556,IDN,0.14103042864577472
46557,IDN,0.14102719707936048
46558,IDN,0.1410208835853934
46559,IDN,0.14100677756333352
46560,IDN,0.14100006704756618
46561,IDN,0.14099328054949642
46562,IDN,0.14099028362678734
46563,IDN,0.14099028362678734
46564,IDN,0.1409860125081539
46565,IDN,0.14098263479971884
46566,IDN,0.14098236623072624
46567,IDN,0.14097770957717298
46568,IDN,0.14097500343334676
46569,IDN,0.14097169447798094
46570,IDN,0.14096941187007395
46571,IDN,0.14096465090306104
46572,IDN,0.14096050880628824
46573,IDN,0.14095382472897505
46574,IDN,0.1409426139372997
46575,IDN,0.14093913195455074
46576,IDN,0.14093315439255535
46577,IDN,0.14093293667616416
46578,IDN,0.14092989509430526
46579,IDN,0.140928237929523
46580,IDN,0.14092304303455352
46581,IDN,0.1409018032927066
46582,IDN,0.14089733781424166
46583,IDN,0.14089606171238422
46584,IDN,0.14089086347079274
46585,IDN,0.14086985261675716
46586,IDN,0.14086648782555758
46587,IDN,0.14086192993485927
46588,IDN,0.1408501729811728
46589,IDN,0.1408477952928543
46590,IDN,0.14084141147205234
46591,IDN,0.1408408209109306
46592,IDN,0.14081866279029845
46593,IDN,0.14079575037431716
46594,IDN,0.14079397963428494
46595,IDN,0.14079115610307455
46596,IDN,0.1407881907880008
46597,IDN,0.14078709381388127
46598,IDN,0.14078605772000552
46599,IDN,0.14078209868705271
46600,IDN,0.1407785768941641
46601,IDN,0.140772107740283
46602,IDN,0.14077087690386175
46603,IDN,0.14076363756731153
46604,IDN,0.14075892805506288
46605,IDN,0.1407546002896875
46606,IDN,0.14075074782675506
46607,IDN,0.1407458244704008
46608,IDN,0.1407387825574279
46609,IDN,0.14073131938284822
46610,IDN,0.1407301135018021
46611,IDN,0.14072660253874958
46612,IDN,0.1407061588500738
46613,IDN,0.14070608681076766
46614,IDN,0.14070467000645398
46615,IDN,0.14069950654792784
46616,IDN,0.1406827205067873
46617,IDN,0.14066912652993202
46618,IDN,0.14065328321063514
46619,IDN,0.14065033170878888
46620,IDN,0.14064819065371156
46621,IDN,0.14064518323391675
46622,IDN,0.1406385860595703
46623,IDN,0.14063812915968893
46624,IDN,0.14063416595327854
46625,IDN,0.1406319922507107
46626,IDN,0.1406244477522373
46627,IDN,0.14061632307958602
46628,IDN,0.14060755049693585
46629,IDN,0.14058854684187472
46630,IDN,0.140567492476888
46631,IDN,0.1405598178679347
46632,IDN,0.14054786292785407
46633,IDN,0.14054459791254995
46634,IDN,0.14054346786588334
46635,IDN,0.14053763422698526
46636,IDN,0.140531009832561
46637,IDN,0.14052535620495674
46638,IDN,0.14052524186533688
46639,IDN,0.140514521320343
46640,IDN,0.14051027977991104
46641,IDN,0.14050745968554168
46642,IDN,0.14048940909187682
46643,IDN,0.14048284168866276
46644,IDN,0.1404622971981168
46645,IDN,0.14045571712267402
46646,IDN,0.1404554101881832
46647,IDN,0.14045426588708165
46648,IDN,0.14045179300451274
46649,IDN,0.14044612628759442
46650,IDN,0.14044456870765235
46651,IDN,0.14042893662043288
46652,IDN,0.14042637793389706
46653,IDN,0.1404154249882102
46654,IDN,0.14041101192104816
46655,IDN,0.14040327626439927
46656,IDN,0.14037799823325126
46657,IDN,0.1403773682743311
46658,IDN,0.1403769683329463
46659,IDN,0.14037486465409396
46660,IDN,0.14037058791309595
46661,IDN,0.14036388622897866
46662,IDN,0.14034780626270174
46663,IDN,0.14034389217570425
46664,IDN,0.14034386748862265
46665,IDN,0.14034234215578434
46666,IDN,0.1403382375434432
46667,IDN,0.14033796296477316
46668,IDN,0.14032659853442012
46669,IDN,0.14032319484892486
46670,IDN,0.14031500442171094
46671,IDN,0.14031190350615974
46672,IDN,0.1402830222696066
46673,IDN,0.1402824163774401
46674,IDN,0.1402693396052486
46675,IDN,0.14025975574088095
46676,IDN,0.14025595143282413
46677,IDN,0.14024860981345175
46678,IDN,0.14024614074689148
46679,IDN,0.1402409333551824
46680,IDN,0.14023776976674796
46681,IDN,0.14023095062570926
46682,IDN,0.140230745195888
46683,IDN,0.1402231066058874
46684,IDN,0.14021476065576075
46685,IDN,0.1402083980936408
46686,IDN,0.14020359444093702
46687,IDN,0.1401985274233818
46688,IDN,0.14019487944245335
46689,IDN,0.14019155444371698
46690,IDN,0.14018829572844504
46691,IDN,0.14017615967732666
46692,IDN,0.14015606809425354
46693,IDN,0.14015083008563514
46694,IDN,0.1401505603273213
46695,IDN,0.14014002226194738
46696,IDN,0.14012268807309866
46697,IDN,0.14012012494879214
46698,IDN,0.14011171444640308
46699,IDN,0.14010278082155436
46700,IDN,0.14009953068352676
46701,IDN,0.14009916074562073
46702,IDN,0.14009198328912256
46703,IDN,0.14009051742649822
46704,IDN,0.14008782522451876
46705,IDN,0.14007953124856948
46706,IDN,0.14006002163398265
46707,IDN,0.14005997263786196
46708,IDN,0.1400587306679189
46709,IDN,0.14003357903820274
46710,IDN,0.14001935046269745
46711,IDN,0.140017976399377
46712,IDN,0.14001096545676886
46713,IDN,0.14000854611444472
46714,IDN,0.14000767523121832
46715,IDN,0.1399977868598774
46716,IDN,0.1399892816965878
46717,IDN,0.1399801603939533
46718,IDN,0.1399759440780878
46719,IDN,0.13996715302342175
46720,IDN,0.13996132136489078
46721,IDN,0.1399416126804948
46722,IDN,0.1399344005908966
46723,IDN,0.1399335496342182
